"","post.id","post.link","post.data.id","post.date.raw","post.title","post.type","post.price","post.subcl","post.subcltype","post.loc","post.text","post.date","post.last.update","post.pics","cityurl","subcl"
"2618","4657980513","http://tallahassee.craigslist.org/cas/4657980513.html","4657980513","Sep 8","Tally","t4m","23","cas","casual encounters","Monroe","The girl of your dreams. Lets do this. No games. Be serious. Yu know the drill. 
Dont waste my time and i wont waste yours. 305 five eight seven 66 two eight","2014-09-08T11:05:42-0400","2014-09-08T11:05:42-0400",4,"http://tallahassee.craigslist.org","ppp"
"2619","4657988307","http://tallahassee.craigslist.org/cas/4657988307.html","4657988307","Sep 8","Poppered Submissive for Dominant Top","m4m","20","cas","casual encounters","high Rd & tharpe","Simple. I am a bottom. I want a guy to slide his meat into my ass for nothing but the pleasure of owning it and doing anything he could possible want with it. I like it hard, if that matters to you. 
I am 6'0 feet tall, 180 lbs, average build. 7 in cut cock. 
Send me a pic and I'll respond with one. Be a man tell me what YOU want.","2014-09-08T11:09:58-0400","2014-09-08T11:09:58-0400",0,"http://tallahassee.craigslist.org","ppp"
"2620","4658040620","http://tallahassee.craigslist.org/cas/4658040620.html","4658040620","Sep 8","nude house cleaner wanted","m4w","40","cas","casual encounters","wakulla","Want a sexy lady for light cleaning duties.. in the buff. Sweep, mop, vacume.  18 plus.. no sex no strings. I watch you clean.","2014-09-08T11:37:02-0400","2014-09-08T11:37:02-0400",0,"http://tallahassee.craigslist.org","ppp"
"2621","4658062851","http://tallahassee.craigslist.org/cas/4658062851.html","4658062851","Sep 8","Looking to Play","m4w","37","cas","casual encounters","Tallahassee","I'm a 37 year old man here in Tallahassee--good-looking, fit, DDF, and fun. I'm pretty laid-back, but absolutely love letting loose behind closed doors with an attractive, in-shape woman that just loves sex. The excitement that comes when there is that sexual hunger and desire between myself and a sensual, sexy woman is second to none! 
If you are looking for something similar, and are an attractive and fit woman, please respond with stats and/or a pic or two. Please be between 26-46 years old.  Discretion is assumed...I look forward to hearing from you soon.","2014-09-08T11:48:17-0400","2014-09-08T11:48:17-0400",0,"http://tallahassee.craigslist.org","ppp"
"2622","4658077950","http://tallahassee.craigslist.org/cas/4658077950.html","4658077950","Sep 8","male escort","m4w","21","cas","casual encounters",NA,"I am a okay looking 21 year old Man.
I am wanting to do whatever anyone would like too.
Go on a date, pleasure, just hangout. Anything is up
100$ for 2 hours or 200 for 8 yours or live in situation is up for option
I cant Drive so you must be able to pick me up","2014-09-08T11:55:53-0400","2014-09-08T11:55:53-0400",0,"http://tallahassee.craigslist.org","ppp"
"2623","4658085783","http://tallahassee.craigslist.org/cas/4658085783.html","4658085783","Sep 8","Bored? Let's watch weird porn and jack","m4m","25","cas","casual encounters","midtown","I'm a bi dude and I've never touched another penis before. Let's chill and watch porn and jack. Chill people only. If you have weed that's a plus!","2014-09-08T11:59:55-0400","2014-09-08T11:59:55-0400",0,"http://tallahassee.craigslist.org","ppp"
"2624","4658091878","http://tallahassee.craigslist.org/cas/4658091878.html","4658091878","Sep 8","Seeking Black Pussy","m4w","60","cas","casual encounters","S Ga","I'm a older avg w/m, healthy, vas-safe, d/d free. Seeking to feed a white cock (pic) to black pussy, can be one time or ongoing. Just be clean d/d free, with pic & stats. No BS, $, or spam.  (30mi N of Tally)","2014-09-08T12:02:57-0400","2014-09-08T12:02:57-0400",0,"http://tallahassee.craigslist.org","ppp"
"2625","4658091961","http://tallahassee.craigslist.org/cas/4658091961.html","4658091961","Sep 8","SOON TO BE MARRIED","m4w","31","cas","casual encounters","Tallahassee","31 AA looking for someone who's married or in a serious relationship....No single women being eventually they go crazy & want you too leave home & thats not happening here. .... I just want a friend if only all we do is email or text.....No Males.... So if any female interested in my post reply with ""REAL"" in subject line or text.... Eight Five Zero Two One Three Two Zero Zero Six.....fsu played home & famu played away this pass weekend","2014-09-08T12:03:00-0400","2014-09-08T12:03:00-0400",0,"http://tallahassee.craigslist.org","ppp"
"2626","4658122482","http://tallahassee.craigslist.org/cas/4658122482.html","4658122482","Sep 8","looking for guys in san michelle on j bluff","m4m","32","cas","casual encounters","west tallahassee","looking for guys in san michelle on j bluff... I wanna suck and fuck and im verse!! hmu now","2014-09-08T12:18:31-0400","2014-09-08T12:18:31-0400",0,"http://tallahassee.craigslist.org","ppp"
"2627","4658158475","http://tallahassee.craigslist.org/cas/4658158475.html","4658158475","Sep 8","Chubby cd looking","m4m",NA,"cas","casual encounters",NA,"Am nonpassable cd that's lil chunky looking 4 cock to blow tonight.  I have smooth b cup tits nice ass .  Your pic get my pic plus put cd in subject to weed out the spammers.  Safe play a must  so let's both have fun tonight.","2014-09-08T12:36:21-0400","2014-09-08T12:36:21-0400",0,"http://tallahassee.craigslist.org","ppp"
"2628","4658173918","http://tallahassee.craigslist.org/cas/4658173918.html","4658173918","Sep 8","BRIANNA ALL MITCHELL. .. warning warning....","w4m","21","cas","casual encounters","famu tallahassee","Warning... This girl is a big time partier. She is short, afro style hair if not wearing weave, dark skinned and a major slut. She has been spreading chlamydia and genital herpes everytime she goes out. She seems to be the nice girl but she is a big liar. She normally hangs with the white crowd. The strip, railroad ave, white trash nights and ect. She goes to ALOT of house parties and they are normally hosted by BRAD. She works at discount liquor on Pensacola st. So guys be careful. Wrap it up if u want to hit it.","2014-09-08T12:43:58-0400","2014-09-08T12:43:58-0400",3,"http://tallahassee.craigslist.org","ppp"
"2629","4658180291","http://tallahassee.craigslist.org/cas/4658180291.html","4658180291","Sep 8","Bored bored bored","m4w","25","cas","casual encounters",NA,"Hello all, just bored today. Looking for a sexting friend. If you're bored and want to sext shoot me an email or text. I'm a single 25 year old athletic male. Please no spam either, I'm real and don't want to be bothered with that crap.","2014-09-08T12:47:04-0400","2014-09-08T12:47:04-0400",0,"http://tallahassee.craigslist.org","ppp"
"2630","4658211700","http://tallahassee.craigslist.org/cas/4658211700.html","4658211700","Sep 8","swm looking for a white BBW who needs satisfaction","m4w","29","cas","casual encounters","tallahassee fl","swm 29 gl guy here looking for a white BBW who would like a nice cock on occasions. please send pics when you reply....I can host or cum to you...older woman a big plus","2014-09-08T13:02:25-0400","2014-09-08T13:02:25-0400",0,"http://tallahassee.craigslist.org","ppp"
"2631","4658224811","http://tallahassee.craigslist.org/cas/4658224811.html","4658224811","Sep 8","Looking for college age fun","m4m",NA,"cas","casual encounters",NA,"Calling all you college guys needing help. Generous w/m, 35 6ft, 180 lbs. hosting today. Hmu if interested. Place ""fun"" in subject line for reply. Remember Wakulla means guaranteed discreet.","2014-09-08T13:08:47-0400","2014-09-08T13:09:15-0400",0,"http://tallahassee.craigslist.org","ppp"
"2632","4658252285","http://tallahassee.craigslist.org/m4w/4658252285.html","4658252285","Sep 8","Let Me Take Care Of You :)",NA,"24","m4w","men seeking women","tally","I'm looking for some fun asap! I have donation and ready to give! I will take care of you and you take care of me:) $ kik: chrisjackson1809","2014-09-08T13:22:12-0400","2014-09-08T13:22:12-0400",0,"http://tallahassee.craigslist.org","ppp"
"2633","4658253919","http://tallahassee.craigslist.org/m4w/4658253919.html","4658253919","Sep 8","Looking for discreet fun. :)",NA,"23","m4w","men seeking women","tally","Im looking for sex. I prefer black but all races welcome. I just got paid! Let's get this going.","2014-09-08T13:22:59-0400","2014-09-08T13:22:59-0400",0,"http://tallahassee.craigslist.org","ppp"
"2634","4658254287","http://tallahassee.craigslist.org/cas/4658254287.html","4658254287","Sep 8","Voyeur","m4mw","36","cas","casual encounters","Parking lot view","In town for a few days. Staying a local hotel on an upper floor. My window faces the parking lot. Looking for a lady or couple to park below me, have a quick play and then be on your way. Reply with time and I will give address and parking area.","2014-09-08T13:23:09-0400","2014-09-08T13:23:09-0400",0,"http://tallahassee.craigslist.org","ppp"
"2635","4658255032","http://tallahassee.craigslist.org/cas/4658255032.html","4658255032","Sep 8","AA Women Only","m4w","22","cas","casual encounters","tallahassee","I need a black woman for good fuck. Willing to donate $. Hit me up. Please be disease free","2014-09-08T13:23:33-0400","2014-09-08T13:23:33-0400",0,"http://tallahassee.craigslist.org","ppp"
"2636","4658271262","http://tallahassee.craigslist.org/w4w/4658271262.html","4658271262","Sep 8","Something different",NA,NA,"w4w","women seeking women","Wakulla/Leon","45 years old and white (my preference) and host.
I know there has to be someone with a breast fetish,that just loves to kiss,suck,tease, and play with larger breasts. Maybe a little light tying up.
Could be a ltr if chemistry is right.
Put"" tying up"". Send picture and what you would like to do to the"" girls"" No picture, no reply.","2014-09-08T13:31:44-0400","2014-09-08T13:31:44-0400",0,"http://tallahassee.craigslist.org","ppp"
"2637","4658277519","http://tallahassee.craigslist.org/w4w/4658277519.html","4658277519","Sep 8","Friends or maybe more?",NA,"20","w4w","women seeking women","Tallahassee","Let me start off by saying NO BBW, COUPLES, OR STUDS. Sorry but it's just not something I'm into. I'm a fem, looking for a fem. I'm not new to this I've been with females before. I really just want a female to hang out with, party, chill (looking for someone 420 friendly), and cuddle with. Possibly more if it happens but I just go with the flow. Email if interested or Kik me: ModernBlasianHippie","2014-09-08T13:34:54-0400","2014-09-08T13:34:54-0400",0,"http://tallahassee.craigslist.org","ppp"
"2638","4658303475","http://tallahassee.craigslist.org/cas/4658303475.html","4658303475","Sep 8","AA man needs Blowjob$$","m4w","22","cas","casual encounters","tallahassee","I need a woman to blow me. I'm clean and you should be also. Let's do this asap !!!","2014-09-08T13:47:38-0400","2014-09-08T13:47:38-0400",0,"http://tallahassee.craigslist.org","ppp"
"2639","4658318124","http://tallahassee.craigslist.org/cas/4658318124.html","4658318124","Sep 8","come celebrate my birthday with me!!!!!","w4m","20","cas","casual encounters",NA,"Hey fellas I'm Briella 5'3/120 Very clean and drama free100% real No rush Sweet personality Great performance call.me now...Nine one seven-five three nine-four","2014-09-08T13:54:46-0400","2014-09-08T13:54:46-0400",0,"http://tallahassee.craigslist.org","ppp"
"2640","4658329253","http://tallahassee.craigslist.org/cas/4658329253.html","4658329253","Sep 8","Curious","w4w","30","cas","casual encounters","Park and Appalachee","I've never done this before but really want to try. I'm very interested in breast play and possibly more.
I'm 5'11, black, bbw.
Please send a pic if you're able to meet up...hopefully tonight :)","2014-09-08T14:00:29-0400","2014-09-08T14:00:29-0400",0,"http://tallahassee.craigslist.org","ppp"
"2641","4658347523","http://tallahassee.craigslist.org/cas/4658347523.html","4658347523","Sep 8","looking for 60+ man","m4m","62","cas","casual encounters","tallahassee area","62yo slim built looking for mature men 60 and over for man to man fun. Up for pretty much anything jo,bj, 69, nipple play, cuddling, kissing, will bottom for the right man. I swallow, love the taste of a good strong load. Get to me asap.....let's do this. Willing to travel if not far or will meet in a park or a secluded part of a big parking lot.","2014-09-08T14:09:24-0400","2014-09-08T14:09:24-0400",0,"http://tallahassee.craigslist.org","ppp"
"2642","4658352400","http://tallahassee.craigslist.org/w4m/4658352400.html","4658352400","Sep 8","Something different",NA,NA,"w4m","women seeking men","Wakulla/Leon","45years and older and white (my preference) an host.
I know there has to been someone out there that has a breast fetish, that loves to suck, kiss,tease etc larger breasts that would make me go over the top.May try a few new things also.Could be a ltr with the right chemistry. Send picture and what you would like to do to the"" girls"". No picture no reply.","2014-09-08T14:11:51-0400","2014-09-08T14:11:51-0400",0,"http://tallahassee.craigslist.org","ppp"
"2643","4658360676","http://tallahassee.craigslist.org/cas/4658360676.html","4658360676","Sep 8","chub Looking for now","m4m",NA,"cas","casual encounters","tallahassee","Looking for some good thug or dl dick
I like black men and safe fun
I can host until 8pm
if that's you hit me up","2014-09-08T14:15:54-0400","2014-09-08T14:15:54-0400",0,"http://tallahassee.craigslist.org","ppp"
"2644","4658379564","http://tallahassee.craigslist.org/m4w/4658379564.html","4658379564","Sep 8","Looking for clean working Girl",NA,NA,"m4w","men seeking women","Leon","Married professional wanting a little time with a working Girl- I am white, mid 40s and prefer white petite and clean- legal age required","2014-09-08T14:25:14-0400","2014-09-08T14:25:14-0400",0,"http://tallahassee.craigslist.org","ppp"
"2645","4658381452","http://tallahassee.craigslist.org/cas/4658381452.html","4658381452","Sep 8","Hotel Duval","m4m","25","cas","casual encounters","Tallahassee","Good looking young professional in town for a few days on business. I'm staying at hotel duval and would like to have some fun with another discreet man staying at the hotel or in the city, during my free time. Please be attractive, STD FREE, and not over 40 years old. shoot me your stats, cock and a body pic. Show me what you got TALLAHASSEE.","2014-09-08T14:26:10-0400","2014-09-08T14:26:10-0400",0,"http://tallahassee.craigslist.org","ppp"
"2646","4658382715","http://tallahassee.craigslist.org/cas/4658382715.html","4658382715","Sep 8","ex military new to tallahassee","m4m","38","cas","casual encounters","fsu","ex military masculine guy from boston just moved to florida. i am an average guy looking for same brn/hazel and with 4 tattoos. looking to meet so new people ..hope a variety of interest to many to list.. please have photo to send.","2014-09-08T14:26:50-0400","2014-09-08T14:26:50-0400",0,"http://tallahassee.craigslist.org","ppp"
"2647","4658385858","http://tallahassee.craigslist.org/stp/4658385858.html","4658385858","Sep 8","Long days at work, email and text buddy?","m4w","30","stp","strictly platonic","Around tally","Bored at work all day and i would love to have a fun sexy beautiful outgoing woman to liven up my shift!! I am a 30 yr old white man, 6 foot, 185 lbs, fit and muscular. Lookin for someone to swap pics with and text, both dirty and clean. I am also open to possibly meeting later on if we both want. Age, race, and relationship status do not matter. I can be very discreet if need be. Please respond with ur name in the subject line. I will want a pic from u before I send one","2014-09-08T14:28:25-0400","2014-09-08T14:28:25-0400",0,"http://tallahassee.craigslist.org","ppp"
"2648","4658389162","http://tallahassee.craigslist.org/cas/4658389162.html","4658389162","Sep 8","Looking for a Cougar for discreet fun","m4w","23","cas","casual encounters","FSU","I am looking to have a discreet relationship with a Cougar. I am a 23 year old FSU student who is intelligent, outgoing, and a good time. I am not interested in you supporting me, just someone to text have fun evenings with and enjoy each others company. Nothing serious. 
If this is you please let me know what you are interested in and provide a picture of yourself. Like I said I am extremely discreet so please do not worry. 
Place your favorite color in the subject line and we can go from there.","2014-09-08T14:30:04-0400","2014-09-08T14:37:45-0400",0,"http://tallahassee.craigslist.org","ppp"
"2649","4658397362","http://tallahassee.craigslist.org/cas/4658397362.html","4658397362","Sep 8","Mature Fun","m4w","30","cas","casual encounters","Tallahassee","Hello ladies I am looking for someone I could have a good time with. I would like to help you climax and should want to help me to do the same. I can not host but I am mobile. I am single and not attached. If you are that is fine. I'm sure you have your reasons but I am not in this to take anyone's place and you should not expect that from me. 
I do not give oral if it is not given. I feel my partner should earn that but I am down for almost anything except encouters involving touching or being sexual with a man. If you would like to ""hook up"" regularly and enjoy each others company that would be a plus.","2014-09-08T14:34:05-0400","2014-09-08T14:34:05-0400",0,"http://tallahassee.craigslist.org","ppp"
"2650","4658402100","http://tallahassee.craigslist.org/cas/4658402100.html","4658402100","Sep 8","Sub  Bottom looking for TOPS to breed me in my hotel room","m4m","36","cas","casual encounters","N Monroe","I am a  38 year old white male. 6'2"" Tall 193 lbs. Good looking, DDF and VERY discrete.  I am a total bottom.  I like to play the part of a bottom slut. I would like to see if I can a guy or 2 to my room    and let me suck there cock and fuck me. Not into kissing or talking. Just you just coming to my room,  find me naked in bed watching tranny porn and doing poppers. You fuck me silly anyway you want cum where you want and leave.  I am very serious and want to do this.  do NOT respond unless you are sane, and serious and willing to trad just a little info.
Between 3 and 5 today only.  I'm a bottom only.   . I am a good tight Clean bottom. DDF! Be clean Ddf under 55 and white.","2014-09-08T14:36:29-0400","2014-09-08T14:36:29-0400",5,"http://tallahassee.craigslist.org","ppp"
"2651","4658438591","http://tallahassee.craigslist.org/cas/4658438591.html","4658438591","Sep 8","Blow and go","m4m","27","cas","casual encounters","tallahassee","Im goodlooking fit very clean ddf like sucking and getting sucked .Looking for a muscular, fit str8 acting white guy between the ages of 24 and 43 that likes regular thing very discrete. If u interest sent u stats and pic.","2014-09-08T14:54:51-0400","2014-09-08T14:54:51-0400",2,"http://tallahassee.craigslist.org","ppp"
"2652","4658439585","http://tallahassee.craigslist.org/cas/4658439585.html","4658439585","Sep 8","Coming to town Friday Sept 19","m4w","39","cas","casual encounters",NA,"Age 39, coming to town Friday Sept 19 for the weekend. Would love to meet a mature sensual woman who can be discreet. I will have my own hotel room on N. Monroe and just looking for safe clean fun. I can send pic from my work website once I hear from you for ultimate discretion. You won't be disappointed. I'm free for the whole weekend. Hoping to talk some between now and then to increase our comfort zones. I just love to take charge and manhandle a sexy woman and give her hours of pleasure. What is your weekend fantasy?","2014-09-08T14:55:22-0400","2014-09-08T14:55:22-0400",0,"http://tallahassee.craigslist.org","ppp"
"2653","4658459781","http://tallahassee.craigslist.org/cas/4658459781.html","4658459781","Sep 8","Summer loving!!!","mw4w","24","cas","casual encounters","Tallahassee","Put FUN in subject line or you won't get a reply. 
Trying to have fun this week and weekend . In down to earth, real, fun, and I'm not pushy. 
I can host. If you are real email with a pic. And don't forget the subject line or I won't reply!!! Hope to hear from y'all","2014-09-08T15:05:56-0400","2014-09-08T15:05:56-0400",4,"http://tallahassee.craigslist.org","ppp"
"2654","4658460295","http://tallahassee.craigslist.org/cas/4658460295.html","4658460295","Sep 8","Summer loving!!!","w4w","24","cas","casual encounters","Tallahassee","FUN in the subject line or we WONT reply. We are an interracial couple just looking to have some fun. You know spice things up things in the bedroom. He wants to watch. 
Want a female to come and play with me while he watches he will not touch unless YOU want him too. We are fun , sexy but not pushy!!! We can host
Email with a pic! Don't forget to put FUN in subject line. No more bots!!!","2014-09-08T15:06:12-0400","2014-09-08T15:06:12-0400",3,"http://tallahassee.craigslist.org","ppp"
"2655","4658460837","http://tallahassee.craigslist.org/cas/4658460837.html","4658460837","Sep 8","Summer loving!!!","m4w","24","cas","casual encounters","Tallahassee","Put FUN in subject line or you won't get a reply. 
Trying to have fun this week and weekend . In down to earth, real, fun, and I'm not pushy. 
I can host. If you are real email with a pic. And don't forget the subject line or I won't reply!!! Hope to hear from y'all","2014-09-08T15:06:29-0400","2014-09-08T15:06:29-0400",3,"http://tallahassee.craigslist.org","ppp"
"2656","4658468089","http://tallahassee.craigslist.org/cas/4658468089.html","4658468089","Sep 8","Horny and bored","m4m","18","cas","casual encounters","FSU","I'm outta class and really wanna jerk off with another guy. Willing to suck in return. Be average to fit, and have a nice cock. Hairy dudes are a plus. Send stats and pic on first reply","2014-09-08T15:10:17-0400","2014-09-08T15:10:17-0400",0,"http://tallahassee.craigslist.org","ppp"
"2657","4658469805","http://tallahassee.craigslist.org/cas/4658469805.html","4658469805","Sep 8","Lick Here","w4w","32","cas","casual encounters","Tally","Hey ladies I'm an 32yr AA fem who is looking for a female who don't mind giving me pleasure you must be able to host I am mobile. Please be discreet because I am send pic to receive pic please don't just send pic because o won't respond. NO MEN STUDS NOR GAMES. Be 25 bout yourself even if you're 21 put something unique in subj line.  Hit me up let's link up tonight. Oh and to the picky females bypass my ad!! Race isn't an issue.","2014-09-08T15:11:13-0400","2014-09-08T15:19:42-0400",0,"http://tallahassee.craigslist.org","ppp"
"2658","4658485228","http://tallahassee.craigslist.org/cas/4658485228.html","4658485228","Sep 8","seeking established JO buds","m4m","25","cas","casual encounters","north tally","I'm seeking 2 guys that already jerk off together that may want to add a third. I've never done anything with a guy but I get pretty turned on by the thought of jerking off with a couple guys. 
I'm in a straight relationship so this MUST be 100% discreet. 
I'd like you two to be white (just preference) and in decent shape. 
You must both be ddf and sane/no drama.
Also expect to email for a bit and trade pics before meeting. If you want to rush things I'll delete straight away. 
Im in grad school, white, in average shape, ddf. Please put ""JO"" as subject or it will be deleted.","2014-09-08T15:19:03-0400","2014-09-08T15:19:03-0400",0,"http://tallahassee.craigslist.org","ppp"
"2659","4658517043","http://tallahassee.craigslist.org/cas/4658517043.html","4658517043","Sep 8","finders for you","m4w",NA,"cas","casual encounters","Thomasville","Guys I know how hard it is to find nsa sex,, I can help, , for flowers,, hit me up,, safe","2014-09-08T15:35:30-0400","2014-09-08T15:35:30-0400",0,"http://tallahassee.craigslist.org","ppp"
"2660","4658524399","http://tallahassee.craigslist.org/cas/4658524399.html","4658524399","Sep 8","discreet 100%","m4w",NA,"cas","casual encounters","Thomasville","Looking for that special lady, ,that wants me,,her personal sex toy,, cougars a plus,, you host or motel","2014-09-08T15:39:22-0400","2014-09-08T15:39:22-0400",0,"http://tallahassee.craigslist.org","ppp"
"2661","4658525587","http://tallahassee.craigslist.org/cas/4658525587.html","4658525587","Sep 8","Mr.Perfect","m4w","22","cas","casual encounters","tallahassee fl","I am a black  male with a lot to give in the bedroom.I am not looking for amateurs ,I need someone who knows what they want and is not  afraid to say they love dick..I am single so no drama plz...Plea reply with pic n number .I promise i want be disappointing ...just want somebody to be able to chill with and know we have a understanding ..I have pics  as well just ask ...reply with your favorite color in subject line so I can know your real..","2014-09-08T15:40:00-0400","2014-09-08T15:40:00-0400",0,"http://tallahassee.craigslist.org","ppp"
"2662","4658532647","http://tallahassee.craigslist.org/cas/4658532647.html","4658532647","Sep 8","looking for freaky male or female","w4mw",NA,"cas","casual encounters","u host","&AA female wanna get out  get freaky 2nite with a male or female NO couples i wanna get fucked & ate good and i'll do the same in return big dicks & fat pussy are my thing plz send pic(face pic) with ur reply if u dnt no response im trying to do this 2nite all nite FWM plz be on your grown man shit & be respectful","2014-09-08T15:43:46-0400","2014-09-08T15:43:46-0400",0,"http://tallahassee.craigslist.org","ppp"
"2663","4658542572","http://tallahassee.craigslist.org/cas/4658542572.html","4658542572","Sep 8","I Want A Big Booty Freak","w4w",NA,"cas","casual encounters","850 u host","AA female here looking for a freaky female who likes to get head & give head age & size is not a big factor as long as you keep yourself up im a female that likes ass & a fat pussy im into strap on play,grinding,sucking titties whateva i cnt attach pics but i will once i get yours so ladies get at me want to friends as well as lovers we can hang out have fun whatever just looking for a real cool down to earth female","2014-09-08T15:49:02-0400","2014-09-08T15:49:02-0400",0,"http://tallahassee.craigslist.org","ppp"
"2664","4658570587","http://tallahassee.craigslist.org/cas/4658570587.html","4658570587","Sep 8","I want to be used?","w4m","30","cas","casual encounters","tallahassee","I threezero two want to be used in every hole. I fivetwofive love sex and will do any zerosaven thing you ask it doesn't matter what you look like but black is a plus ;) hit me up and send a pic of your dick and if I like what I see. Text me Please zerosix.I'm waiting for ur text.","2014-09-08T16:03:54-0400","2014-09-08T16:03:54-0400",0,"http://tallahassee.craigslist.org","ppp"
"2665","4658572186","http://tallahassee.craigslist.org/cas/4658572186.html","4658572186","Sep 8","Oral pleasure","m4m",NA,"cas","casual encounters","tallahassee fl","Businessman, 42, attractive, good shape, looking for a great oral experience with bi or gay man, preferably 19-25, students a plus. Can host. Please reply with the word sex in the subject line to weed out spam and please reply with pic first response!","2014-09-08T16:04:45-0400","2014-09-08T16:34:57-0400",0,"http://tallahassee.craigslist.org","ppp"
"2666","4658583914","http://tallahassee.craigslist.org/cas/4658583914.html","4658583914","Sep 8","off work today. looking for adult fun..............","w4m",NA,"cas","casual encounters","tallahassee","Looking for adult fun today. Clean and disease free. AA, single not able to host","2014-09-08T16:11:12-0400","2014-09-08T16:11:12-0400",0,"http://tallahassee.craigslist.org","ppp"
"2667","4658594786","http://tallahassee.craigslist.org/w4m/4658594786.html","4658594786","Sep 8","I love a martini and a wild convo",NA,"22","w4m","women seeking men",NA,"Im here in Tallahassee and i'm looking for a friendship first, maybe more later. if you say anything sexual to me I will cut you off with no regrets. I get enough of that on the daily. I would like to go to Cancuns for drinks and I can meet you there. Lets spark up a lovely conversation and let the liquor take the edge off. If your 420 friendly that is a major plus lol as I am too. can never go wrong with that. about me..im American, 5 foot 6, 166 pounds but it fluctuates, full time collage student at TCC and half time at Famu. one day ill get to FSU! we all know our Seminoles are #1 in the nation! yeah, i'm a Seminole fan lol.  well, if your up for taking me for a drink, don't be shy! im here...","2014-09-08T16:17:03-0400","2014-09-08T16:17:03-0400",0,"http://tallahassee.craigslist.org","ppp"
"2668","4658597731","http://tallahassee.craigslist.org/m4w/4658597731.html","4658597731","Sep 8","1000 ways to love","a poem",NA,"m4w","men seeking women","Tally- leon co.","there's a thousand hearts looking in a thousand directions, but love is within. the headlights search outward for happiness, but out there it's never found where it's sought.  I have a different idea, that love is a mystery. It can't be predicted only pre-destined. It isn't fake, it's fate.  Love is only real if the fool has left our being completely.  Love takes it's own moment to happen. I'll only say this- Lips are only trained in broken-hearts, but save the special kiss in your heart for the deserved one you'll never let go of. 
i'm an outwardly average but busy and interesting guy.  yes i'm in Tally, i think like this writing just dreamed up first glance.  i seek a friend in mid to late 30s. no kids, just kind, more petite and romantic.  If that's you, this would be a possible good fit. 
only as friends at first, and taking time, over time to talk- if you have time.   my friends are all like family here in town, you'll be inspired by my personal character.  
only sane individuals reply please.    
take care","2014-09-08T16:18:41-0400","2014-09-08T16:18:41-0400",0,"http://tallahassee.craigslist.org","ppp"
"2669","4658639116","http://tallahassee.craigslist.org/cas/4658639116.html","4658639116","Sep 8","Lookin 4 Discreet Playmate","m4m","51","cas","casual encounters","tallahassee fl","Lookin for 'discreet playmate' for oral/anal and more pleasures for u and me......dominant guys ++.....clean/ddf here .....Me: slender tanned smooth body, nice hard equipment, smooth tight butt,.... open to ws, making out, caressing, rimmin and more ......possibly host or travel to U.......available now and thru week-end.....if chemistry is good, open to regular meetings together.....","2014-09-08T16:41:29-0400","2014-09-08T17:55:05-0400",2,"http://tallahassee.craigslist.org","ppp"
"2670","4658662300","http://tallahassee.craigslist.org/cas/4658662300.html","4658662300","Sep 8","Oral","m4m","35","cas","casual encounters","Thomasville, GA","Seeking oral release.  This could be you releasing me, I release you, or we release each other.
Oral activity only - not into topping or bottoming at all.  I love to swallow!
I prefer to host at my place in Thomasville.
Looking for white only, aged under 40.  
Your stats should somewhat match mine, or be smaller.  Not into large bodies (a little extra is fine as that would match me).
White, 35, 6 feet tall, 200 lbs, 6 inches cut, 36 inch waist, hwp, drug/disease free, and clean.
Reply with stats and a pic (prefer body with cock - face can come after we chat through email first).  I will not meet without seeing at least a body pic - so no ""I don't have any pics"" replies . . .","2014-09-08T16:54:31-0400","2014-09-08T16:54:31-0400",0,"http://tallahassee.craigslist.org","ppp"
"2671","4658662631","http://tallahassee.craigslist.org/cas/4658662631.html","4658662631","Sep 8","Just a voyour","m4ww","57","cas","casual encounters","Tallahassee","Very mature professional white male seeks two lady friends who'd like to have someone watch them having fun. Seeking white, asian or latin, no blacks, just my preference. Can be generous, must be of legal age, no studs, bbw-just friendly fems please.","2014-09-08T16:54:43-0400","2014-09-08T16:54:43-0400",0,"http://tallahassee.craigslist.org","ppp"
"2672","4658668269","http://tallahassee.craigslist.org/cas/4658668269.html","4658668269","Sep 8","Hosting jock fun.....","m4m","36","cas","casual encounters","NW Tally","Looking to host athletic/jock guys under 40yo. Prefer white or Latino guys. Like to suck, rim, give erotic massage, man-scape. Love to service a HOT guy. No recip required. Promise you will enjoy. Please send a pic if you are asking for one from me.","2014-09-08T16:57:56-0400","2014-09-08T16:57:56-0400",0,"http://tallahassee.craigslist.org","ppp"
"2673","4658669043","http://tallahassee.craigslist.org/cas/4658669043.html","4658669043","Sep 8","Manscaping, erotic rub for athletes, jocks......","m4m",NA,"cas","casual encounters","Tallahassee NW","Need to relax and have those knots worked out? Having trouble reaching those hard to trim areas? Let me help you out! 
1.) I provide a full body rub using deep tissue, Swedish, and Tantric techniques to provide a therapeutic and sensual session that is sure to leave you reenergized. 
2.) I also provide manscaping for those of you that like to keep ""the yard"" trimmed for the ladies or the men. I use clippers and/or a razor to provide as much detail as you like. 
I request nothing in return. Both are services that I enjoy providing for those in need. 
I am a wm, br/br, 5'11, 230, masc, 36yo. Prefer working on white/Latino guys under 45yo who take care of themselves. Please do not ask for a picture of me unless you are providing one of yourself.","2014-09-08T16:58:23-0400","2014-09-08T16:58:23-0400",0,"http://tallahassee.craigslist.org","ppp"
